Variable;JPN;Year;Value
modifier_sharing_cautious;JPN;2093;%modifier_sharing_cautious%
modifier_sharing_cautious;JPN;2094;%modifier_sharing_cautious%
modifier_sharing_cautious;JPN;2095;%modifier_sharing_cautious%
modifier_sharing_cautious;JPN;2096;%modifier_sharing_cautious%
modifier_sharing_cautious;JPN;2097;%modifier_sharing_cautious%
modifier_sharing_cautious;JPN;2098;%modifier_sharing_cautious%
modifier_sharing_cautious;JPN;2099;%modifier_sharing_cautious%
modifier_sharing_cautious;JPN;2100;%modifier_sharing_cautious%

modifier_sharing_constrained;JPN;2019;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2020;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2021;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2022;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2023;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2024;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2025;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2026;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2027;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2028;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2029;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2030;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2031;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2032;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2033;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2034;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2035;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2036;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2037;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2038;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2039;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2040;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2041;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2042;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2043;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2044;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2045;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2046;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2047;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2048;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2049;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2050;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2051;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2052;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2053;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2054;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2055;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2056;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2057;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2058;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2059;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2060;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2061;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2062;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2063;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2064;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2065;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2066;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2067;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2068;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2069;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2070;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2071;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2072;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2073;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2074;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2075;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2076;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2077;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2078;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2079;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2080;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2081;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2082;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2083;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2084;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2085;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2086;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2087;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2088;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2089;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2090;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2091;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2092;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2093;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2094;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2095;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2096;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2097;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2098;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2099;%modifier_sharing_constrained%
modifier_sharing_constrained;JPN;2100;%modifier_sharing_constrained%

modifier_repair_lowcarbon;JPN;2019;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2020;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2021;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2022;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2023;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2024;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2025;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2026;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2027;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2028;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2029;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2030;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2031;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2032;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2033;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2034;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2035;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2036;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2037;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2038;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2039;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2040;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2041;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2042;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2043;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2044;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2045;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2046;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2047;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2048;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2049;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2050;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2051;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2052;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2053;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2054;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2055;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2056;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2057;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2058;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2059;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2060;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2061;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2062;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2063;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2064;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2065;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2066;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2067;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2068;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2069;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2070;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2071;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2072;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2073;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2074;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2075;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2076;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2077;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2078;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2079;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2080;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2081;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2082;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2083;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2084;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2085;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2086;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2087;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2088;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2089;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2090;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2091;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2092;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2093;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2094;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2095;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2096;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2097;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2098;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2099;%modifier_repair_lowcarbon%
modifier_repair_lowcarbon;JPN;2100;%modifier_repair_lowcarbon%

modifier_repair_cautious;JPN;2019;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2020;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2021;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2022;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2023;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2024;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2025;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2026;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2027;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2028;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2029;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2030;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2031;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2032;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2033;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2034;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2035;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2036;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2037;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2038;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2039;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2040;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2041;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2042;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2043;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2044;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2045;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2046;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2047;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2048;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2049;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2050;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2051;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2052;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2053;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2054;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2055;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2056;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2057;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2058;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2059;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2060;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2061;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2062;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2063;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2064;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2065;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2066;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2067;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2068;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2069;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2070;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2071;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2072;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2073;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2074;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2075;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2076;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2077;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2078;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2079;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2080;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2081;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2082;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2083;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2084;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2085;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2086;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2087;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2088;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2089;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2090;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2091;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2092;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2093;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2094;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2095;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2096;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2097;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2098;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2099;%modifier_repair_cautious%
modifier_repair_cautious;JPN;2100;%modifier_repair_cautious%

modifier_repair_constrained;JPN;2019;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2020;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2021;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2022;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2023;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2024;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2025;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2026;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2027;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2028;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2029;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2030;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2031;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2032;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2033;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2034;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2035;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2036;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2037;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2038;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2039;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2040;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2041;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2042;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2043;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2044;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2045;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2046;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2047;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2048;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2049;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2050;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2051;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2052;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2053;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2054;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2055;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2056;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2057;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2058;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2059;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2060;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2061;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2062;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2063;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2064;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2065;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2066;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2067;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2068;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2069;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2070;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2071;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2072;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2073;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2074;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2075;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2076;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2077;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2078;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2079;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2080;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2081;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2082;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2083;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2084;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2085;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2086;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2087;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2088;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2089;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2090;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2091;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2092;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2093;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2094;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2095;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2096;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2097;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2098;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2099;%modifier_repair_constrained%
modifier_repair_constrained;JPN;2100;%modifier_repair_constrained%

modifier_expenditures_lowcarbon;JPN;2019;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2020;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2021;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2022;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2023;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2024;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2025;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2026;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2027;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2028;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2029;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2030;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2031;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2032;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2033;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2034;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2035;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2036;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2037;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2038;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2039;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2040;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2041;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2042;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2043;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2044;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2045;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2046;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2047;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2048;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2049;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2050;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2051;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2052;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2053;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2054;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2055;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2056;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2057;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2058;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2059;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2060;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2061;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2062;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2063;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2064;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2065;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2066;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2067;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2068;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2069;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2070;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2071;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2072;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2073;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2074;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2075;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2076;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2077;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2078;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2079;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2080;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2081;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2082;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2083;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2084;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2085;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2086;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2087;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2088;%modifier_expenditures_lowcarbon%
